"","morphotype","isolate","tree_sp","time","rep","pixels_per_cm","group","ppc_squared","threshold","leaf1","leaf2","area_pixels","area_cm","description","notes","threshold.1","leaf1.1","leaf2.1","area_pixels.1","area_cm.1","description.1","notes.1"
"851","MNPV","TAM","DO",48,5,85.7021003243211,"control",7344.85,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"852","MNPV","TAM","DO",48,5,85.7021003243211,"treatment",7344.85,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"853","MNPV","TAM","DO",48,6,85.8014568640883,"control",7361.89,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"854","MNPV","TAM","DO",48,6,85.8014568640883,"treatment",7361.89,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"855","MNPV","TAM","DO",48,7,85.7021003243211,"control",7344.85,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"856","MNPV","TAM","DO",48,7,85.7021003243211,"treatment",7344.85,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"857","MNPV","TAM","DO",48,8,85.802855430341,"control",7362.13,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"858","MNPV","TAM","DO",48,8,85.802855430341,"treatment",7362.13,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"859","MNPV","TAM","DO",48,9,85.8037295226729,"control",7362.28,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"860","MNPV","TAM","DO",48,9,85.8037295226729,"treatment",7362.28,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"861","MNPV","TAM","DO",48,10,85.8037295226729,"control",7362.28,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"862","MNPV","TAM","DO",48,10,85.8037295226729,"treatment",7362.28,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"863","MNPV","TAM","DO",48,11,85.7014585640174,"control",7344.74,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"864","MNPV","TAM","DO",48,11,85.7014585640174,"treatment",7344.74,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"865","MNPV","TAM","DO",48,12,85.7014585640174,"control",7344.74,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"866","MNPV","TAM","DO",48,12,85.7014585640174,"treatment",7344.74,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"867","MNPV","TAM","DO",48,13,85.7014585640174,"control",7344.74,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"868","MNPV","TAM","DO",48,13,85.7014585640174,"treatment",7344.74,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"869","MNPV","TAM","DO",48,14,85.7021003243211,"control",7344.85,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"870","MNPV","TAM","DO",48,14,85.7021003243211,"treatment",7344.85,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"871","MNPV","TAM","DO",48,15,85.8014568640883,"control",7361.89,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"872","MNPV","TAM","DO",48,15,85.8014568640883,"treatment",7361.89,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"873","MNPV","TAM","DO",48,16,85.7021003243211,"control",7344.85,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"874","MNPV","TAM","DO",48,16,85.7021003243211,"treatment",7344.85,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"875","MNPV","TAM","GR",0,1,67.3036403175935,"control",4529.78,"149",1656,1910,3566,0.787234700139963,"init","",NA,NA,NA,NA,NA,NA,NA
"876","MNPV","TAM","GR",0,1,67.3036403175935,"treatment",4529.78,"143",1584,1859,3443,0.76008106353951,"init ","",NA,NA,NA,NA,NA,NA,NA
"877","MNPV","TAM","GR",0,2,67.4047476072717,"control",4543.4,"151",1700,1627,3327,0.732270986485892,"init","filled flash",NA,NA,NA,NA,NA,NA,NA
"878","MNPV","TAM","GR",0,2,67.4047476072717,"treatment",4543.4,"161",1274,1837,3111,0.684729497732975,"init ","filled flash",NA,NA,NA,NA,NA,NA,NA
"879","MNPV","TAM","GR",0,3,67.4047476072717,"control",4543.4,"133",2245,1729,3974,0.874675353259674,"init","removed shadow",NA,NA,NA,NA,NA,NA,NA
"880","MNPV","TAM","GR",0,3,67.4047476072717,"treatment",4543.4,"149",1455,1851,3306,0.72764889730158,"init ","removed shadow; filled flash",NA,NA,NA,NA,NA,NA,NA
"881","MNPV","TAM","GR",0,4,67.4036349168203,"control",4543.25,"139",1596,1320,2916,0.641831288174765,"init","filled flash; removed shadow",NA,NA,NA,NA,NA,NA,NA
"882","MNPV","TAM","GR",0,4,67.4036349168203,"treatment",4543.25,"152",1429,1128,2557,0.56281296428768,"init ","",NA,NA,NA,NA,NA,NA,NA
"883","MNPV","TAM","GR",0,5,67.5047405742737,"control",4556.89,"140",1585,1725,3310,0.726372591833465,"init","removed shadow",NA,NA,NA,NA,NA,NA,NA
"884","MNPV","TAM","GR",0,5,67.5047405742737,"treatment",4556.89,"151",1747,1255,3002,0.658782634647753,"init ","",NA,NA,NA,NA,NA,NA,NA
"885","MNPV","TAM","GR",0,6,67.5047405742737,"control",4556.89,"152",2044,2121,4165,0.914000557397699,"init","removed shadow",NA,NA,NA,NA,NA,NA,NA
"886","MNPV","TAM","GR",0,6,67.5047405742737,"treatment",4556.89,"151",1907,1715,3622,0.79484034067094,"init ","removed shadow; filled flash",NA,NA,NA,NA,NA,NA,NA
"887","MNPV","TAM","GR",0,7,67.5026666139939,"control",4556.61,"151",1976,1766,3742,0.821224550707653,"init","removed shadow",NA,NA,NA,NA,NA,NA,NA
"888","MNPV","TAM","GR",0,7,67.5026666139939,"treatment",4556.61,"156",1497,1547,3044,0.668040495017129,"init ","filled flash",NA,NA,NA,NA,NA,NA,NA
"889","MNPV","TAM","GR",0,8,67.5026666139939,"control",4556.61,"158",1373,1528,2901,0.636657515126377,"init","filled flash; removed shadow",NA,NA,NA,NA,NA,NA,NA
"890","MNPV","TAM","GR",0,8,67.5026666139939,"treatment",4556.61,"164",2003,2786,4789,1.05100063424344,"init ","filled flash",NA,NA,NA,NA,NA,NA,NA
"891","MNPV","TAM","GR",0,9,67.6026626694541,"control",4570.12,"154",2087,1942,4029,0.881596106885596,"init","filled flash; removed shadow",NA,NA,NA,NA,NA,NA,NA
"892","MNPV","TAM","GR",0,9,67.6026626694541,"treatment",4570.12,"161",2392,2109,4501,0.984875670660727,"init ","filled flash",NA,NA,NA,NA,NA,NA,NA
"893","MNPV","TAM","GR",0,10,67.5018518264499,"control",4556.5,"150",1915,2188,4103,0.900471853396247,"init","filled flash; removed shadow",NA,NA,NA,NA,NA,NA,NA
"894","MNPV","TAM","GR",0,10,67.5018518264499,"treatment",4556.5,"161",2111,2205,4316,0.947218259629101,"init ","filled flash",NA,NA,NA,NA,NA,NA,NA
"895","MNPV","TAM","GR",0,11,67.5047405742737,"control",4556.89,"126",1949,2208,4157,0.912244974094174,"init","removed shadow",NA,NA,NA,NA,NA,NA,NA
"896","MNPV","TAM","GR",0,11,67.5047405742737,"treatment",4556.89,"116",1933,2019,3952,0.867258151941346,"init ","removed shadow",NA,NA,NA,NA,NA,NA,NA
"897","MNPV","TAM","GR",0,12,67.6047335620813,"control",4570.4,"134",2374,1675,4049,0.885918081568353,"init","removed shadow",NA,NA,NA,NA,NA,NA,NA
"898","MNPV","TAM","GR",0,12,67.6047335620813,"treatment",4570.4,"149",1554,1412,2966,0.648958515666025,"init ","",NA,NA,NA,NA,NA,NA,NA
"899","MNPV","TAM","GR",0,13,67.6059908587989,"control",4570.57,"130",1819,1819,3638,0.79596199161155,"init","removed shadow",NA,NA,NA,NA,NA,NA,NA
"900","MNPV","TAM","GR",0,13,67.6059908587989,"treatment",4570.57,"138",2025,2247,4272,0.934675543750561,"init ","filled flash",NA,NA,NA,NA,NA,NA,NA
"901","MNPV","TAM","GR",0,14,67.6047335620813,"control",4570.4,"139",2223,2427,4650,1.01741641869421,"init","removed shadow",NA,NA,NA,NA,NA,NA,NA
"902","MNPV","TAM","GR",0,14,67.6047335620813,"treatment",4570.4,"153",1509,1216,2725,0.596227901277788,"init ","removed shadow",NA,NA,NA,NA,NA,NA,NA
"903","MNPV","TAM","GR",0,15,67.6047335620813,"control",4570.4,"128",2061,1559,3620,0.792053211972694,"init","removed shadow",NA,NA,NA,NA,NA,NA,NA
"904","MNPV","TAM","GR",0,15,67.6047335620813,"treatment",4570.4,"131",1876,1517,3393,0.74238578680203,"init ","removed shadow",NA,NA,NA,NA,NA,NA,NA
"905","MNPV","TAM","GR",0,16,67.6047335620813,"control",4570.4,"142",1906,1602,3508,0.767547698232102,"init","filled flash; removed shadow",NA,NA,NA,NA,NA,NA,NA
"906","MNPV","TAM","GR",0,16,67.6047335620813,"treatment",4570.4,"156",1683,1807,3490,0.763609312095222,"init ","",NA,NA,NA,NA,NA,NA,NA
"907","MNPV","TAM","GR",24,1,85.900058207198,"control",7378.82,"156",741,933,1674,0.226865542186962,"change","removed shadow",NA,NA,NA,NA,NA,NA,NA
"908","MNPV","TAM","GR",24,1,85.900058207198,"treatment",7378.82,"152",1367,1569,2936,0.397895598483226,"change","",NA,NA,NA,NA,NA,NA,NA
"909","MNPV","TAM","GR",24,2,85.900058207198,"control",7378.82,"156",1712,267,1979,0.268200064508959,"change","",NA,NA,NA,NA,NA,NA,NA
"910","MNPV","TAM","GR",24,2,85.900058207198,"treatment",7378.82,"149",986,1742,2728,0.369706809489864,"change","removed shadow",NA,NA,NA,NA,NA,NA,NA
"911","MNPV","TAM","GR",24,3,85.900058207198,"control",7378.82,"160",2010,1614,3624,0.491135438999732,"change","removed shadow",NA,NA,NA,NA,NA,NA,NA
"912","MNPV","TAM","GR",24,3,85.900058207198,"treatment",7378.82,"148",1394,1867,3261,0.441940581285355,"change","filled flash",NA,NA,NA,NA,NA,NA,NA
"913","MNPV","TAM","GR",24,4,86,"control",7396,"148",2279,1505,3784,0.511627906976744,"tiny change","filled flash; removed shadow",NA,NA,NA,NA,NA,NA,NA
"914","MNPV","TAM","GR",24,4,86,"treatment",7396,"145",2185,1799,3984,0.538669551108707,"no change","",NA,NA,NA,NA,NA,NA,NA
"915","MNPV","TAM","GR",24,5,86.0000581395152,"control",7396.01,"143",1912,838,2750,0.371822104080443,"change","removed shadow",NA,NA,NA,NA,NA,NA,NA
"916","MNPV","TAM","GR",24,5,86.0000581395152,"treatment",7396.01,"149",1393,687,2080,0.281232718722663,"change","",NA,NA,NA,NA,NA,NA,NA
"917","MNPV","TAM","GR",24,6,86.1,"control",7413.21,"147",2471,2633,5104,0.688500663005634,"change","removed shadow",NA,NA,NA,NA,NA,NA,NA
"918","MNPV","TAM","GR",24,6,86.1,"treatment",7413.21,"139",1550,1545,3095,0.417497952978534,"change","",NA,NA,NA,NA,NA,NA,NA
"919","MNPV","TAM","GR",24,7,86,"control",7396,"152",2914,2527,5441,0.73566792861006,"no change","removed sahdow",NA,NA,NA,NA,NA,NA,NA
"920","MNPV","TAM","GR",24,7,86,"treatment",7396,"164",2384,2526,4910,0.663872363439697,"no change","",NA,NA,NA,NA,NA,NA,NA
"921","MNPV","TAM","GR",24,8,86,"control",7396,"146",1128,732,1860,0.251487290427258,"change","",NA,NA,NA,NA,NA,NA,NA
"922","MNPV","TAM","GR",24,8,86,"treatment",7396,"153",1666,1461,3127,0.422796106003245,"change","",NA,NA,NA,NA,NA,NA,NA
"923","MNPV","TAM","GR",24,9,86,"control",7396,"160",2417,1944,4361,0.589643050297458,"change","removed shadow",NA,NA,NA,NA,NA,NA,NA
"924","MNPV","TAM","GR",24,9,86,"treatment",7396,"160",2557,2974,5531,0.747836668469443,"change","",NA,NA,NA,NA,NA,NA,NA
"925","MNPV","TAM","GR",24,10,86.0000581395152,"control",7396.01,"158",2239,2628,4867,0.658057520203461,"tiny change","removed shadow",NA,NA,NA,NA,NA,NA,NA
"926","MNPV","TAM","GR",24,10,86.0000581395152,"treatment",7396.01,"145",2217,2587,4804,0.649539413819073,"small change","filled flash; removed shadow",NA,NA,NA,NA,NA,NA,NA
"927","MNPV","TAM","GR",24,11,86.0002325578251,"control",7396.04,"121",2176,2863,5039,0.681310539153385,"change","filled flash; removed shadow",NA,NA,NA,NA,NA,NA,NA
"928","MNPV","TAM","GR",24,11,86.0002325578251,"treatment",7396.04,"143",2195,2192,4387,0.593155256055943,"change","",NA,NA,NA,NA,NA,NA,NA
"929","MNPV","TAM","GR",24,12,86.0002325578251,"control",7396.04,"119",3130,1531,4661,0.630202108155175,"change","removed shadow",NA,NA,NA,NA,NA,NA,NA
"930","MNPV","TAM","GR",24,12,86.0002325578251,"treatment",7396.04,"127",1958,1819,3777,0.510678687513859,"tiny change","",NA,NA,NA,NA,NA,NA,NA
"931","MNPV","TAM","GR",24,13,85.9002328285552,"control",7378.85,"127",1917,1976,3893,0.527588987443843,"change","removed shadow",NA,NA,NA,NA,NA,NA,NA
"932","MNPV","TAM","GR",24,13,85.9002328285552,"treatment",7378.85,"125",1487,2491,3978,0.53910839765004,"change","",NA,NA,NA,NA,NA,NA,NA
"933","MNPV","TAM","GR",24,14,86.0002325578251,"control",7396.04,"122",2188,2758,4946,0.668736242637952,"tiny change","filled flash; removed shadow",NA,NA,NA,NA,NA,NA,NA
"934","MNPV","TAM","GR",24,14,86.0002325578251,"treatment",7396.04,"132",1689,1514,3203,0.433069588590651,"change","",NA,NA,NA,NA,NA,NA,NA
"935","MNPV","TAM","GR",24,15,86.0002325578251,"control",7396.04,"136",1882,1496,3378,0.456730899237971,"change","filled flash; removed shadow",NA,NA,NA,NA,NA,NA,NA
"936","MNPV","TAM","GR",24,15,86.0002325578251,"treatment",7396.04,"137",1486,1188,2674,0.36154482669104,"change","",NA,NA,NA,NA,NA,NA,NA
"937","MNPV","TAM","GR",24,16,85.9002328285552,"control",7378.85,"136",2301,1524,3825,0.518373459278885,"tiny change","filled flash; removed shadow",NA,NA,NA,NA,NA,NA,NA
"938","MNPV","TAM","GR",24,16,85.9002328285552,"treatment",7378.85,"143",1600,2142,3742,0.507125094018716,"change","",NA,NA,NA,NA,NA,NA,NA
"939","MNPV","TAM","GR",48,1,85.7047256573405,"control",7345.3,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"940","MNPV","TAM","GR",48,1,85.7047256573405,"treatment",7345.3,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"941","MNPV","TAM","GR",48,2,85.7047256573405,"control",7345.3,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"942","MNPV","TAM","GR",48,2,85.7047256573405,"treatment",7345.3,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"943","MNPV","TAM","GR",48,3,85.7047256573405,"control",7345.3,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"944","MNPV","TAM","GR",48,3,85.7047256573405,"treatment",7345.3,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"945","MNPV","TAM","GR",48,4,85.7047256573405,"control",7345.3,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"946","MNPV","TAM","GR",48,4,85.7047256573405,"treatment",7345.3,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"947","MNPV","TAM","GR",48,5,85.7058341071365,"control",7345.49,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"948","MNPV","TAM","GR",48,5,85.7058341071365,"treatment",7345.49,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"949","MNPV","TAM","GR",48,6,85.7070592191798,"control",7345.7,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"950","MNPV","TAM","GR",48,6,85.7070592191798,"treatment",7345.7,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"951","MNPV","TAM","GR",48,7,85.8058273079399,"control",7362.64,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"952","MNPV","TAM","GR",48,7,85.8058273079399,"treatment",7362.64,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"953","MNPV","TAM","GR",48,8,85.8070509923281,"control",7362.85,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"954","MNPV","TAM","GR",48,8,85.8070509923281,"treatment",7362.85,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"955","MNPV","TAM","GR",48,9,85.8070509923281,"control",7362.85,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"956","MNPV","TAM","GR",48,9,85.8070509923281,"treatment",7362.85,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"957","MNPV","TAM","GR",48,10,85.8098479196881,"control",7363.33,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"958","MNPV","TAM","GR",48,10,85.8098479196881,"treatment",7363.33,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"959","MNPV","TAM","GR",48,11,85.7028587621207,"control",7344.98,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"960","MNPV","TAM","GR",48,11,85.7028587621207,"treatment",7344.98,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"961","MNPV","TAM","GR",48,12,85.8037295226729,"control",7362.28,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"962","MNPV","TAM","GR",48,12,85.8037295226729,"treatment",7362.28,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"963","MNPV","TAM","GR",48,13,85.8037295226729,"control",7362.28,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"964","MNPV","TAM","GR",48,13,85.8037295226729,"treatment",7362.28,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"965","MNPV","TAM","GR",48,14,85.8037295226729,"control",7362.28,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"966","MNPV","TAM","GR",48,14,85.8037295226729,"treatment",7362.28,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"967","MNPV","TAM","GR",48,15,85.8047201498845,"control",7362.45,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"968","MNPV","TAM","GR",48,15,85.8047201498845,"treatment",7362.45,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"969","MNPV","TAM","GR",48,16,85.8037295226729,"control",7362.28,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"970","MNPV","TAM","GR",48,16,85.8037295226729,"treatment",7362.28,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
